,RNA,Clustering File,threshold,cluster,configuration,RMSD,size
467,2h0s_B,singleA,8.0,5,1,43.357895474757534,123
468,2h0s_B,singleB,9.0,1,1,27.3219142813969,123
469,2h0s_B,singleA,7.0,1,1,27.3219142813969,123
470,2h0s_B,singleB,9.5,3,1,43.357895474757534,123
471,2h0s_B,singleB,8.5,4,1,44.406133585350574,123
472,2h0s_B,singleA,3.0,1,1,27.650565997823627,123
473,2h0s_B,allB,7.0,3,1,27.933111176523106,123
474,2h0s_B,allB,8.0,1,1,27.512498977737373,123
475,2h0s_B,singleB,3.5,3,1,27.933111176523106,123
476,2h0s_B,singleA,6.0,3,1,27.225620286781346,123
477,2h0s_B,singleA,9.0,4,1,39.53140017758035,123
478,2h0s_B,singleA,6.5,1,1,27.512498977737373,123
479,2h0s_B,singleA,9.0,2,1,42.32974958584093,123
480,2h0s_B,allA,2.5,4,1,26.783216759754605,123
481,2h0s_B,allB,5.5,4,1,44.57378265303496,123
482,2h0s_B,allB,2.5,5,1,27.512498977737373,123
483,2h0s_B,singleB,5.0,5,1,28.517904902008492,123
484,2h0s_B,allB,4.0,3,1,27.650565997823627,123
485,2h0s_B,singleB,10.0,2,1,43.7393712803465,123
486,2h0s_B,singleB,2.5,5,1,29.22877349462341,123
487,2h0s_B,allB,1.5,5,1,27.691753285048602,123
488,2h0s_B,allB,2.0,4,1,42.30934884868827,123
489,2h0s_B,singleA,2.0,3,1,28.77506907029069,123
490,2h0s_B,allB,5.0,1,1,27.512498977737373,123
491,2h0s_B,allB,2.0,3,1,43.357895474757534,123
492,2h0s_B,singleA,3.0,4,1,26.561692340662333,123
493,2h0s_B,singleA,7.5,2,1,28.52823338379017,123
494,2h0s_B,singleA,8.5,2,1,28.52823338379017,123
495,2h0s_B,singleA,5.0,5,1,27.512498977737373,123
496,2h0s_B,singleA,10.0,4,1,44.406133585350574,123
497,2h0s_B,allA,1.5,3,1,29.293914043705392,123
498,2h0s_B,allA,5.5,1,1,26.552397255238557,123
499,2h0s_B,allB,6.0,2,1,28.48060392618106,123
500,2h0s_B,allA,9.5,5,1,34.022737985059344,123
501,2h0s_B,singleA,8.5,1,1,27.512498977737373,123
502,2h0s_B,singleA,3.5,4,1,42.85966285448359,123
503,2h0s_B,singleB,1.0,2,1,26.830085724797826,123
504,2h0s_B,singleA,2.5,2,1,40.871479053246894,123
505,2h0s_B,allA,1.5,4,1,42.276720544526626,123
506,2h0s_B,allB,1.0,3,1,28.202959064608805,123
507,2h0s_B,singleB,4.0,5,1,28.276527368119304,123
508,2h0s_B,allA,10.0,1,1,27.3219142813969,123
509,2h0s_B,singleA,1.0,5,1,27.314551067151005,123
510,2h0s_B,singleB,8.5,5,1,27.885483678788862,123
511,2h0s_B,allB,7.0,5,1,44.39764971256925,123
512,2h0s_B,allA,8.0,1,1,27.512498977737373,123
513,2h0s_B,allB,10.0,1,1,27.3219142813969,123
514,2h0s_B,singleB,4.5,4,1,28.517904902008492,123
515,2h0s_B,allB,9.5,1,1,27.512498977737373,123
516,2h0s_B,singleB,1.5,4,1,27.885483678788862,123
517,2h0s_B,allB,5.0,3,1,29.22877349462341,123
518,2h0s_B,allA,4.0,2,1,26.87004279862613,123
519,2h0s_B,singleA,5.5,3,1,27.691753285048602,123
520,2h0s_B,allB,4.0,1,1,27.691753285048602,123
521,2h0s_B,singleA,9.5,4,1,29.9770929210956,123
522,2h0s_B,singleA,4.0,2,1,26.896841822042976,123
523,2h0s_B,singleB,2.0,4,1,44.39764971256925,123
524,2h0s_B,singleB,3.5,5,1,43.206711284243795,123
525,2h0s_B,allB,1.5,3,1,27.512498977737373,123
526,2h0s_B,singleA,3.5,3,1,27.43977405154787,123
527,2h0s_B,singleA,6.5,5,1,26.3469789539522,123
528,2h0s_B,allB,3.0,3,1,28.263133230411665,123
529,2h0s_B,singleB,2.0,3,1,43.332653969033565,123
530,2h0s_B,singleB,1.0,1,1,44.57378265303496,123
531,2h0s_B,allB,7.5,5,1,41.67109309821378,123
532,2h0s_B,allB,6.5,3,1,44.39764971256925,123
533,2h0s_B,singleB,2.5,4,1,41.67109309821378,123
534,2h0s_B,allA,3.5,1,1,28.399904929418337,123
535,2h0s_B,allA,4.0,1,1,26.8149566473638,123
536,2h0s_B,singleA,1.5,2,1,27.691753285048602,123
537,2h0s_B,allB,8.0,3,1,33.82330705297754,123
538,2h0s_B,singleB,9.0,3,1,40.871479053246894,123
539,2h0s_B,allA,1.0,1,1,43.357895474757534,123
540,2h0s_B,singleB,9.5,5,1,29.09758924722115,123
541,2h0s_B,allB,2.5,1,1,27.650565997823627,123
542,2h0s_B,singleA,2.0,2,1,41.88831221235824,123
543,2h0s_B,allA,1.5,1,1,44.57378265303496,123
544,2h0s_B,singleB,4.5,3,1,28.11385067898028,123
545,2h0s_B,allA,5.0,3,1,26.561692340662333,123
546,2h0s_B,allA,8.0,3,1,29.483339363104715,123
547,2h0s_B,singleB,2.5,3,1,26.8149566473638,123
548,2h0s_B,singleB,2.5,1,1,27.43977405154787,123
549,2h0s_B,allB,9.0,5,1,40.871479053246894,123
550,2h0s_B,allA,9.5,4,1,39.53140017758035,123
551,2h0s_B,allA,3.5,3,1,27.43977405154787,123
552,2h0s_B,singleA,7.5,4,1,26.00471303437129,123
553,2h0s_B,singleB,7.0,1,1,27.512498977737373,123
554,2h0s_B,singleA,9.5,5,1,42.1282518032733,123
555,2h0s_B,singleB,3.0,3,1,27.885483678788862,123
556,2h0s_B,singleA,4.5,5,1,27.512498977737373,123
557,2h0s_B,singleA,9.0,1,1,27.3219142813969,123
558,2h0s_B,singleB,3.5,1,1,27.650565997823627,123
559,2h0s_B,allA,3.5,5,1,26.551935899289905,123
560,2h0s_B,allA,7.5,5,1,32.87642924649817,123
561,2h0s_B,singleB,3.0,2,1,28.77506907029069,123
562,2h0s_B,allA,9.0,2,1,36.19965607571431,123
563,2h0s_B,allB,2.5,2,1,27.23231536245128,123
564,2h0s_B,allA,9.0,4,1,39.53140017758035,123
565,2h0s_B,allB,8.5,4,1,41.67109309821378,123
566,2h0s_B,allB,7.5,2,1,44.39764971256925,123
567,2h0s_B,allA,9.0,1,1,27.3219142813969,123
568,2h0s_B,allA,4.5,4,1,26.8149566473638,123
569,2h0s_B,allA,6.0,3,1,26.11932617813867,123
570,2h0s_B,allA,4.0,5,1,28.504752235372965,123
571,2h0s_B,singleA,4.0,3,1,28.399904929418337,123
572,2h0s_B,allA,10.0,2,1,36.19965607571431,123
573,2h0s_B,allA,6.5,3,1,28.47552808992311,123
574,2h0s_B,allA,6.0,4,1,28.54355268707804,123
575,2h0s_B,singleA,2.0,4,1,27.53083543955759,123
576,2h0s_B,allA,8.5,5,1,39.53140017758035,123
577,2h0s_B,singleB,5.5,3,1,28.517904902008492,123
578,2h0s_B,singleB,7.5,4,1,41.67109309821378,123
579,2h0s_B,allA,9.5,2,1,36.19965607571431,123
580,2h0s_B,singleB,4.0,2,1,26.8149566473638,123
581,2h0s_B,allB,7.5,4,1,36.19965607571431,123
582,2h0s_B,singleA,5.5,2,1,28.04373013705559,123
583,2h0s_B,singleB,1.5,2,1,42.30934884868827,123
584,2h0s_B,allB,4.5,1,1,28.48060392618106,123
585,2h0s_B,singleB,3.0,5,1,44.57378265303496,123
586,2h0s_B,singleA,5.5,4,1,26.87004279862613,123
587,2h0s_B,allB,3.0,1,1,27.650565997823627,123
588,2h0s_B,allA,5.0,1,1,28.54355268707804,123
589,2h0s_B,allA,2.5,1,1,27.650565997823627,123
590,2h0s_B,allB,1.5,1,1,29.09758924722115,123
591,2h0s_B,singleA,4.0,5,1,28.47552808992311,123
592,2h0s_B,singleB,5.0,2,1,28.47552808992311,123
593,2h0s_B,allA,3.0,5,1,27.78536305323362,123
594,2h0s_B,singleB,8.0,1,1,27.23231536245128,123
595,2h0s_B,allA,2.5,5,1,40.8622466342711,123
596,2h0s_B,singleA,4.0,4,1,42.85966285448359,123
597,2h0s_B,allB,8.5,3,1,33.82330705297754,123
598,2h0s_B,allB,3.0,5,1,44.406133585350574,123
599,2h0s_B,allB,3.5,1,1,27.43977405154787,123
600,2h0s_B,allB,8.0,4,1,44.406133585350574,123
601,2h0s_B,singleA,9.5,2,1,43.206711284243795,123
602,2h0s_B,singleA,1.0,1,1,26.684941446441286,123
603,2h0s_B,allB,5.5,3,1,28.202959064608805,123
604,2h0s_B,allB,6.5,5,1,42.30934884868827,123
605,2h0s_B,allA,7.5,2,1,29.483339363104715,123
606,2h0s_B,singleA,2.5,1,1,27.650565997823627,123
607,2h0s_B,allA,9.0,5,1,34.022737985059344,123
608,2h0s_B,singleA,3.0,3,1,28.48060392618106,123
609,2h0s_B,allB,8.0,5,1,26.378701635978977,123
610,2h0s_B,singleB,6.0,5,1,26.378701635978977,123
611,2h0s_B,singleB,7.0,5,1,44.57378265303496,123
612,2h0s_B,singleB,5.0,4,1,42.1282518032733,123
613,2h0s_B,allB,4.0,4,1,26.896841822042976,123
614,2h0s_B,allA,2.5,2,1,45.6028979342322,123
615,2h0s_B,singleB,3.5,2,1,27.00365345652325,123
616,2h0s_B,singleA,10.0,1,1,27.3219142813969,123
617,2h0s_B,singleA,5.0,2,1,28.54355268707804,123
618,2h0s_B,allA,1.0,5,1,27.548869305290918,123
619,2h0s_B,allB,7.0,4,1,42.30934884868827,123
620,2h0s_B,allA,6.5,4,1,26.3469789539522,123
621,2h0s_B,allB,1.5,2,1,28.517904902008492,123
622,2h0s_B,singleA,4.5,1,1,28.54355268707804,123
623,2h0s_B,singleB,5.0,1,1,27.512498977737373,123
624,2h0s_B,allB,10.0,2,1,43.206711284243795,123
625,2h0s_B,singleB,6.5,5,1,44.57378265303496,123
626,2h0s_B,singleA,3.5,1,1,26.3469789539522,123
627,2h0s_B,singleA,1.0,2,1,43.206711284243795,123
628,2h0s_B,allA,4.5,3,1,26.783216759754605,123
629,2h0s_B,allB,10.0,4,1,40.9282225365334,123
630,2h0s_B,singleA,8.5,5,1,41.67109309821378,123
631,2h0s_B,allA,10.0,4,1,39.53140017758035,123
632,2h0s_B,allB,5.0,2,1,28.47552808992311,123
633,2h0s_B,allB,9.0,1,1,27.512498977737373,123
634,2h0s_B,singleB,5.5,2,1,26.8149566473638,123
635,2h0s_B,allA,10.0,5,1,34.022737985059344,123
636,2h0s_B,singleA,10.0,2,1,43.7393712803465,123
637,2h0s_B,singleB,6.5,3,1,42.30934884868827,123
638,2h0s_B,allB,6.0,4,1,29.22877349462341,123
639,2h0s_B,allB,4.0,2,1,28.47552808992311,123
640,2h0s_B,allA,2.0,3,1,28.77506907029069,123
641,2h0s_B,allA,5.5,4,1,26.87004279862613,123
642,2h0s_B,allB,8.5,1,1,27.512498977737373,123
643,2h0s_B,singleA,7.5,5,1,41.88831221235824,123
644,2h0s_B,singleB,2.0,1,1,27.43977405154787,123
645,2h0s_B,singleA,7.0,5,1,26.11932617813867,123
646,2h0s_B,singleB,9.0,4,1,44.406133585350574,123
647,2h0s_B,allB,5.5,1,1,26.552397255238557,123
648,2h0s_B,allA,1.5,5,1,40.8622466342711,123
649,2h0s_B,singleA,7.0,4,1,43.206711284243795,123
650,2h0s_B,allB,6.0,5,1,26.378701635978977,123
651,2h0s_B,allB,3.5,2,1,27.885483678788862,123
652,2h0s_B,allB,7.5,3,1,28.77506907029069,123
653,2h0s_B,singleA,6.0,1,1,27.3219142813969,123
654,2h0s_B,singleA,2.0,5,1,39.53140017758035,123
655,2h0s_B,allA,8.5,2,1,36.19965607571431,123
656,2h0s_B,allA,5.0,4,1,27.691753285048602,123
657,2h0s_B,singleB,8.5,2,1,43.7393712803465,123
658,2h0s_B,singleB,1.0,4,1,27.00365345652325,123
659,2h0s_B,allB,3.5,3,1,43.206711284243795,123
660,2h0s_B,allA,8.0,2,1,36.19965607571431,123
661,2h0s_B,singleA,8.5,4,1,44.406133585350574,123
662,2h0s_B,singleB,7.5,3,1,28.77506907029069,123
663,2h0s_B,singleB,4.5,1,1,28.48060392618106,123
664,2h0s_B,allB,1.0,5,1,44.406133585350574,123
665,2h0s_B,singleA,3.0,2,1,28.399904929418337,123
666,2h0s_B,singleB,8.5,3,1,41.67109309821378,123
667,2h0s_B,allA,9.5,3,1,42.85966285448359,123
668,2h0s_B,allB,3.0,4,1,28.224739148484613,123
669,2h0s_B,allB,9.5,4,1,41.67109309821378,123
670,2h0s_B,allA,6.5,1,1,27.512498977737373,123
671,2h0s_B,allA,3.0,4,1,26.00471303437129,123
672,2h0s_B,allA,2.0,5,1,26.73118216615195,123
673,2h0s_B,singleB,8.5,1,1,27.512498977737373,123
674,2h0s_B,allA,2.5,3,1,26.87004279862613,123
675,2h0s_B,allA,2.0,1,1,27.43977405154787,123
676,2h0s_B,singleA,7.5,1,1,27.512498977737373,123
677,2h0s_B,allA,5.0,5,1,43.332653969033565,123
678,2h0s_B,allA,8.0,4,1,42.85966285448359,123
679,2h0s_B,singleA,5.0,4,1,43.332653969033565,123
680,2h0s_B,allB,1.0,1,1,28.683422041311598,123
681,2h0s_B,singleA,5.5,5,1,28.517904902008492,123
682,2h0s_B,singleB,8.0,3,1,43.357895474757534,123
683,2h0s_B,allB,4.5,3,1,26.60929161026276,123
684,2h0s_B,singleB,3.5,4,1,43.332653969033565,123
685,2h0s_B,allB,2.5,4,1,28.11385067898028,123
686,2h0s_B,singleB,10.0,1,1,27.3219142813969,123
687,2h0s_B,singleA,7.5,3,1,43.206711284243795,123
688,2h0s_B,singleA,1.5,1,1,28.021297257621747,123
689,2h0s_B,allA,3.0,2,1,27.650565997823627,123
690,2h0s_B,singleB,7.0,4,1,26.378701635978977,123
691,2h0s_B,singleA,9.5,3,1,40.9282225365334,123
692,2h0s_B,allB,5.0,4,1,27.650565997823627,123
693,2h0s_B,allB,9.5,5,1,31.741724905871138,123
694,2h0s_B,singleA,6.5,3,1,28.47552808992311,123
695,2h0s_B,allB,7.0,2,1,26.378701635978977,123
696,2h0s_B,singleB,7.0,2,1,28.47552808992311,123
697,2h0s_B,allB,2.0,2,1,27.933111176523106,123
698,2h0s_B,singleA,7.0,3,1,26.561692340662333,123
699,4lvv_A,allA,6.0,5,1,30.761555552344877,89
700,4lvv_A,allA,6.5,5,1,28.834697848252198,89
701,4lvv_A,singleA,1.5,3,1,25.107295752430208,89
702,4lvv_A,singleB,10.0,4,1,29.149665521237118,89
703,4lvv_A,singleA,1.5,5,1,32.665544538550094,89
704,4lvv_A,singleB,1.5,3,1,26.162910770783895,89
705,4lvv_A,allA,6.0,1,1,28.58012596193376,89
706,4lvv_A,singleB,6.0,2,1,28.664024490639832,89
707,4lvv_A,singleB,8.0,2,1,27.481228138494828,89
708,4lvv_A,singleB,5.5,1,1,28.58012596193376,89
709,4lvv_A,allA,1.0,3,1,25.50561310770631,89
710,4lvv_A,singleB,1.0,5,1,28.6131088838665,89
711,4lvv_A,singleA,6.0,4,1,25.455496459507522,89
712,4lvv_A,singleB,4.5,2,1,27.903284752874526,89
713,4lvv_A,singleA,8.5,3,1,27.144592463324994,89
714,4lvv_A,allB,4.5,2,1,27.903284752874526,89
715,4lvv_A,singleA,6.0,5,1,30.761555552344877,89
716,4lvv_A,allA,9.0,3,1,20.642121983943415,89
717,4lvv_A,singleA,7.0,2,1,25.107295752430208,89
718,4lvv_A,allB,3.5,5,1,26.576162251160344,89
719,4lvv_A,allB,6.0,1,1,28.58012596193376,89
720,4lvv_A,singleA,2.0,1,1,26.450179583511336,89
721,4lvv_A,singleA,8.0,4,1,22.069531032625047,89
722,4lvv_A,singleB,1.5,5,1,26.740209423263686,89
723,4lvv_A,allB,6.5,2,1,28.664024490639832,89
724,4lvv_A,allB,2.0,5,1,26.576162251160344,89
725,4lvv_A,allA,7.0,2,1,25.107295752430208,89
726,4lvv_A,singleB,10.0,3,1,27.41467125464028,89
727,4lvv_A,singleA,4.0,1,1,27.113426563236157,89
728,4lvv_A,singleA,5.5,1,1,28.58012596193376,89
729,4lvv_A,singleA,10.0,5,1,29.149665521237118,89
730,4lvv_A,allA,3.0,3,1,29.660187120111026,89
731,4lvv_A,singleA,9.0,5,1,26.81060051546776,89
732,4lvv_A,allB,5.5,2,1,28.664024490639832,89
733,4lvv_A,singleA,8.0,2,1,27.481228138494828,89
734,4lvv_A,allB,9.0,4,1,27.41467125464028,89
735,4lvv_A,allA,4.5,5,1,27.215344936267112,89
736,4lvv_A,allB,3.0,2,1,26.450179583511336,89
737,4lvv_A,singleA,4.5,2,1,29.58835919749522,89
738,4lvv_A,allA,8.0,5,1,28.875579647861617,89
739,4lvv_A,allA,7.5,1,1,28.426309996198945,89
740,4lvv_A,allB,1.5,4,1,25.86013727728451,89
741,4lvv_A,allA,8.5,4,1,22.23734021865025,89
742,4lvv_A,allA,3.0,1,1,30.761555552344877,89
743,4lvv_A,allA,6.5,2,1,27.113426563236157,89
744,4lvv_A,singleA,2.5,5,1,31.7839849609831,89
745,4lvv_A,singleB,5.5,4,1,26.18328665389431,89
746,4lvv_A,allB,9.5,3,1,29.149665521237118,89
747,4lvv_A,singleB,7.5,2,1,27.481228138494828,89
748,4lvv_A,singleA,3.5,5,1,26.544344030320282,89
749,4lvv_A,allA,3.5,4,1,27.168246170851734,89
750,4lvv_A,allB,10.0,3,1,27.41467125464028,89
751,4lvv_A,allB,6.0,3,1,25.50561310770631,89
752,4lvv_A,allA,8.5,3,1,28.875579647861617,89
753,4lvv_A,singleB,9.0,2,1,26.81187423512202,89
754,4lvv_A,allB,5.5,5,1,25.02708133202911,89
755,4lvv_A,singleB,9.5,1,1,28.6131088838665,89
756,4lvv_A,singleB,7.5,1,1,28.426309996198945,89
757,4lvv_A,allA,7.5,3,1,32.97679487154566,89
758,4lvv_A,singleA,10.0,3,1,27.41467125464028,89
759,4lvv_A,allB,2.0,1,1,26.450179583511336,89
760,4lvv_A,singleA,6.5,4,1,31.67403037189931,89
761,4lvv_A,singleA,3.5,2,1,28.857896666250642,89
762,4lvv_A,singleB,9.5,4,1,28.875579647861617,89
763,4lvv_A,allA,1.5,2,1,28.261769229827067,89
764,4lvv_A,singleA,1.0,3,1,30.92903166929091,89
765,4lvv_A,singleB,9.5,2,1,23.706961003047184,89
766,4lvv_A,allB,4.0,5,1,25.942438204609836,89
767,4lvv_A,singleB,7.5,5,1,28.875579647861617,89
768,4lvv_A,allB,8.0,2,1,27.481228138494828,89
769,4lvv_A,singleB,3.0,1,1,26.18328665389431,89
770,4lvv_A,allB,9.0,2,1,23.706961003047184,89
771,4lvv_A,allB,1.0,2,1,26.029951978442064,89
772,4lvv_A,allB,6.5,4,1,20.642121983943415,89
773,4lvv_A,allA,8.5,1,1,28.426309996198945,89
774,4lvv_A,singleB,4.0,4,1,28.336008893279235,89
775,4lvv_A,allA,7.0,1,1,28.426309996198945,89
776,4lvv_A,allB,7.0,1,1,28.426309996198945,89
777,4lvv_A,singleA,4.5,3,1,28.484209660792768,89
778,4lvv_A,allB,3.5,4,1,26.029951978442064,89
779,4lvv_A,singleB,4.0,1,1,28.008371962682872,89
780,4lvv_A,singleB,8.0,4,1,22.069531032625047,89
781,4lvv_A,singleA,5.0,1,1,28.58012596193376,89
782,4lvv_A,singleB,6.5,1,1,28.58012596193376,89
783,4lvv_A,allB,1.0,4,1,28.857896666250642,89
784,4lvv_A,allA,7.0,3,1,30.880119818420393,89
785,4lvv_A,singleA,1.0,4,1,25.003817708502037,89
786,4lvv_A,allB,5.0,5,1,25.958129747730286,89
787,4lvv_A,allB,4.5,5,1,29.660187120111026,89
788,4lvv_A,allA,5.5,3,1,29.58835919749522,89
789,4lvv_A,allA,2.0,2,1,25.942438204609836,89
790,4lvv_A,singleA,9.5,1,1,28.426309996198945,89
791,4lvv_A,singleB,9.0,5,1,29.149665521237118,89
792,4lvv_A,singleB,1.0,3,1,27.41467125464028,89
793,4lvv_A,allA,7.5,4,1,26.35101895563054,89
794,4lvv_A,singleB,8.0,5,1,28.875579647861617,89
795,4lvv_A,singleA,2.5,4,1,30.470971431839846,89
796,4lvv_A,allA,3.5,2,1,27.113426563236157,89
797,4lvv_A,singleB,2.0,5,1,26.740209423263686,89
798,4lvv_A,singleA,8.0,3,1,24.062813634319657,89
799,4lvv_A,singleB,4.5,5,1,25.02708133202911,89
800,4lvv_A,allA,4.5,2,1,30.22465218989294,89
801,4lvv_A,allA,4.5,1,1,27.113426563236157,89
802,4lvv_A,singleA,2.5,3,1,28.008371962682872,89
803,4lvv_A,allB,4.5,4,1,27.215344936267112,89
804,4lvv_A,singleB,3.0,4,1,26.029951978442064,89
805,4lvv_A,allA,1.0,2,1,31.162023361778033,89
806,4lvv_A,singleB,6.0,3,1,25.50561310770631,89
807,4lvv_A,singleB,7.0,3,1,25.50561310770631,89
808,4lvv_A,singleA,6.0,2,1,27.848344654575072,89
809,4lvv_A,singleB,2.0,2,1,28.857896666250642,89
810,4lvv_A,singleB,6.5,4,1,22.069531032625047,89
811,4lvv_A,allA,9.5,1,1,28.6131088838665,89
812,4lvv_A,singleA,6.5,2,1,27.113426563236157,89
813,4lvv_A,allA,7.0,5,1,28.875579647861617,89
814,4lvv_A,singleA,9.0,3,1,27.41467125464028,89
815,4lvv_A,singleB,6.0,4,1,29.660187120111026,89
816,4lvv_A,allA,5.5,2,1,27.848344654575072,89
817,4lvv_A,allA,5.0,2,1,28.484209660792768,89
818,4lvv_A,allB,6.5,1,1,28.58012596193376,89
819,4lvv_A,allA,4.0,4,1,30.22465218989294,89
820,4lvv_A,allA,1.0,4,1,31.67403037189931,89
821,4lvv_A,singleB,6.5,2,1,28.664024490639832,89
822,4lvv_A,allA,7.0,4,1,25.942438204609836,89
823,4lvv_A,allA,6.0,2,1,27.848344654575072,89
824,4lvv_A,singleB,2.5,2,1,29.660187120111026,89
825,4lvv_A,allB,8.5,5,1,28.875579647861617,89
826,4lvv_A,singleA,1.5,4,1,28.57757862380926,89
827,4lvv_A,allA,10.0,3,1,26.81060051546776,89
828,4lvv_A,singleA,8.0,1,1,28.426309996198945,89
829,4lvv_A,allB,9.0,3,1,26.81187423512202,89
830,4lvv_A,singleA,3.0,5,1,28.58012596193376,89
831,4lvv_A,allB,9.5,2,1,23.706961003047184,89
832,4lvv_A,allA,4.0,3,1,28.857896666250642,89
833,4lvv_A,allB,7.5,1,1,28.426309996198945,89
834,4lvv_A,singleB,5.0,3,1,28.484209660792768,89
835,4lvv_A,allA,2.0,4,1,24.062813634319657,89
836,4lvv_A,singleB,5.5,5,1,26.947740164993427,89
837,4lvv_A,singleB,6.0,1,1,28.58012596193376,89
838,4lvv_A,singleB,4.0,3,1,27.113426563236157,89
839,4lvv_A,singleB,1.5,1,1,27.215344936267112,89
840,4lvv_A,allA,5.5,5,1,33.173154809273115,89
841,4lvv_A,allB,8.5,2,1,26.450179583511336,89
842,4lvv_A,allB,2.5,3,1,28.426309996198945,89
843,4lvv_A,singleA,4.5,4,1,25.455496459507522,89
844,4lvv_A,singleA,5.0,3,1,28.484209660792768,89
845,4lvv_A,singleA,8.0,5,1,28.875579647861617,89
846,4lvv_A,singleB,9.0,1,1,28.6131088838665,89
847,4lvv_A,singleA,7.0,1,1,28.426309996198945,89
848,4lvv_A,singleB,9.5,3,1,24.058626311574816,89
849,4lvv_A,singleB,8.5,4,1,28.875579647861617,89
850,4lvv_A,singleA,3.0,1,1,28.857896666250642,89
851,4lvv_A,allB,7.0,3,1,25.50561310770631,89
852,4lvv_A,allB,8.0,1,1,28.426309996198945,89
853,4lvv_A,singleB,3.5,3,1,28.336008893279235,89
854,4lvv_A,singleA,6.0,3,1,31.67403037189931,89
855,4lvv_A,singleA,9.0,4,1,23.820959258602496,89
856,4lvv_A,singleA,6.5,1,1,28.426309996198945,89
857,4lvv_A,singleA,9.0,2,1,22.23734021865025,89
858,4lvv_A,allA,2.5,4,1,26.544344030320282,89
859,4lvv_A,allB,5.5,4,1,26.18328665389431,89
860,4lvv_A,allB,2.5,5,1,20.642121983943415,89
861,4lvv_A,singleB,5.0,5,1,28.857896666250642,89
862,4lvv_A,allB,4.0,3,1,27.113426563236157,89
863,4lvv_A,singleB,10.0,2,1,23.706961003047184,89
864,4lvv_A,singleB,2.5,5,1,25.942438204609836,89
865,4lvv_A,allB,1.5,5,1,28.261769229827067,89
866,4lvv_A,allB,2.0,4,1,25.50561310770631,89
867,4lvv_A,singleA,2.0,3,1,33.173154809273115,89
868,4lvv_A,allB,5.0,1,1,28.58012596193376,89
869,4lvv_A,allB,2.0,3,1,26.740209423263686,89
870,4lvv_A,singleA,3.0,4,1,30.92903166929091,89
871,4lvv_A,singleA,7.5,2,1,25.455496459507522,89
872,4lvv_A,singleA,8.5,2,1,24.062813634319657,89
873,4lvv_A,singleA,5.0,5,1,29.58835919749522,89
874,4lvv_A,singleA,10.0,4,1,26.81060051546776,89
875,4lvv_A,allA,1.5,3,1,27.950050089400555,89
876,4lvv_A,allA,5.5,1,1,28.58012596193376,89
877,4lvv_A,allB,6.0,2,1,28.664024490639832,89
878,4lvv_A,allA,9.5,5,1,29.149665521237118,89
879,4lvv_A,singleA,8.5,1,1,28.426309996198945,89
880,4lvv_A,singleA,3.5,4,1,27.168246170851734,89
881,4lvv_A,singleB,1.0,2,1,28.261769229827067,89
882,4lvv_A,singleA,2.5,2,1,26.450179583511336,89
883,4lvv_A,allA,1.5,4,1,27.41467125464028,89
884,4lvv_A,allB,1.0,3,1,28.58012596193376,89
885,4lvv_A,singleB,4.0,5,1,26.029951978442064,89
886,4lvv_A,allA,10.0,1,1,28.426309996198945,89
887,4lvv_A,singleA,1.0,5,1,26.450179583511336,89
888,4lvv_A,singleB,8.5,5,1,25.958129747730286,89
889,4lvv_A,allB,7.0,5,1,22.069531032625047,89
890,4lvv_A,allA,8.0,1,1,28.426309996198945,89
891,4lvv_A,allB,10.0,1,1,28.426309996198945,89
892,4lvv_A,singleB,4.5,4,1,28.52079942778603,89
893,4lvv_A,allB,9.5,1,1,28.6131088838665,89
894,4lvv_A,singleB,1.5,4,1,30.470971431839846,89
895,4lvv_A,allB,5.0,3,1,29.660187120111026,89
896,4lvv_A,allA,4.0,2,1,27.215344936267112,89
897,4lvv_A,singleA,5.5,3,1,29.58835919749522,89
898,4lvv_A,allB,4.0,1,1,28.857896666250642,89
899,4lvv_A,singleA,9.5,4,1,23.820959258602496,89
900,4lvv_A,singleA,4.0,2,1,27.215344936267112,89
901,4lvv_A,singleB,2.0,4,1,28.484209660792768,89
902,4lvv_A,singleB,3.5,5,1,27.41467125464028,89
903,4lvv_A,allB,1.5,3,1,22.714369901012002,89
904,4lvv_A,singleA,3.5,3,1,30.22465218989294,89
905,4lvv_A,singleA,6.5,5,1,28.834697848252198,89
906,4lvv_A,allB,3.0,3,1,29.699316490451427,89
907,4lvv_A,singleB,2.0,3,1,26.162910770783895,89
908,4lvv_A,singleB,1.0,1,1,29.621289641067285,89
909,4lvv_A,allB,7.5,5,1,28.875579647861617,89
910,4lvv_A,allB,6.5,3,1,25.50561310770631,89
911,4lvv_A,singleB,2.5,4,1,30.022846300775683,89
912,4lvv_A,allA,3.5,1,1,28.52079942778603,89
913,4lvv_A,allA,4.0,1,1,27.113426563236157,89
914,4lvv_A,singleA,1.5,2,1,27.765276875983066,89
915,4lvv_A,allB,8.0,3,1,26.18328665389431,89
916,4lvv_A,singleB,9.0,3,1,22.069531032625047,89
917,4lvv_A,allA,1.0,1,1,27.113426563236157,89
918,4lvv_A,singleB,9.5,5,1,29.149665521237118,89
919,4lvv_A,allB,2.5,1,1,29.660187120111026,89
920,4lvv_A,singleA,2.0,2,1,28.6131088838665,89
921,4lvv_A,allA,1.5,1,1,27.28966654248454,89
922,4lvv_A,singleB,4.5,3,1,28.008371962682872,89
923,4lvv_A,allA,5.0,3,1,29.58835919749522,89
